gross return
1.02508491
0.996533977
1.037547049
1.00255536
1.013767901
1.006046916
0.951727028
1.014692166
0.970781388
1.006306349
1.008042281
1.011378473
0.999823102
0.979665334
0.975221365
1.017315858
0.992380682
0.988526892
0.968414763
0.9933619
1.064163622
1.004819438
0.994092535
0.99835662
1.009301881
0.972304318
1.05129353
0.998005786
1.008783135
0.996572624
0.997392809
0.986689297
0.987824963
1.033285465
1.002761134
1.008820465
1.007442367
0.974108153
1.005358676
0.999621883
1.016153146
0.98034514
0.990924818
1.026101274
1.02541009
0.993542868
1.020382301
1.009155219
0.974840928
0.984878322
0.996808032
0.999764138
1.023100897
1.000931241
1.000504989
0.991525021
1.006144892
0.994744792
0.985382695
1.011184556
1.000689526
1.004188605
1.000784311
1.003259477
1.019501993
1.004266381
1.013672293
0.996365005
0.987904986
0.999235343
1.025470264
1.015255321
1.001511847
0.994554043
0.998130043
0.998529782
1.011703261
1.019934213
1.007909094
0.976960368
0.991495865
0.993702885
0.990057523
0.995127384
1.003941067
1.018769779
1.005471367
1.004371501
1.00713563
0.993439665
0.997383365
0.995373516
1.003126334
1.00260269
1.010863197
1.00310784
1.004386362
1.006680667
1.001072424
1.009899586
1.013423587
0.991704706
1.005785419
1.007953728
1.014701434
0.924980718
0.978614786
0.994196011
1.019751257
1.003286883
0.987766681
0.993145958
0.997599841
0.999717496
0.973407858
0.989679672
1.040840695
1.011701358
0.986728602
0.979363101
1.00854394
1.001221402
0.990907116
0.994124032
1.000834416
0.982782726
1.001312653
0.986704208
0.938761853
1.015162601
0.990659015
1.00298667
1.019670521
1.013469131
0.998411494
0.998205374
1.011037007
0.995682935
1.006986989
1.010375792
0.999339528
1.007867689
1.010932487
0.992295828
0.97392317
0.99332462
0.9965844
1.005730886
1.015884697
1.011454524
1.009338499
1.008619893
0.985980026
1.006715676
1.014782658
1.002778415
1.00110133
1.004513982
1.002564038
0.994174075
1.000436019
0.98632375
1.006769397
1.007759841
0.992752869
0.996674617
1.096202296
0.997285616
0.988855274
0.992019504
0.994729993
0.98724184
0.965251816
1.014141551
1.004124465
1.02575019
0.985665676
0.987887944
1.018927186
0.972859391
1.004354688
1.00845792
1.018003562
0.985913571
1.006801625
0.9999497
0.968158266
1.015256938
0.999692526
1.002502566
1.01745686
0.996893454
0.982377614
1.010875953
1.025307181
0.995157529
0.999129645
1.000356709
1.011860371
1.012270468
1.004097313
0.993225951
0.998579119
1.002252268
1.004948668
0.992807238
1.003943582
0.986749722
1.022662157
0.997070563
0.986846801
0.996076564
0.987601737
0.976716454
1.00977147
1.018101028
0.997762138
0.985003108
1.010309814
1.005879863
1.005159277
1.001694532
1.020094081
1.000611806
1.007884191
0.99330299
0.999895529
0.99752461
1.013237234
1.001176801
1.00412201
1.019520628
0.978029181
1.000031664
0.998492978
1.01068474
1.013645105
1.001419
0.999667092
1.012339123
1.001576246
0.991810565
0.99917578
0.99920606
1.010006303
1.01863042
0.989726538
0.99450691
0.991825337
0.998678836
0.995023635
