gross return
1.0107734
1.004024211
1.017440243
1.007506002
1.002179633
0.983343174
0.998219658
1.00221576
0.98657322
1.009237004
0.994259392
0.999400856
1.016077958
0.983157333
0.986360349
0.994026379
0.996939422
0.969412676
1.002706148
0.977777833
1.02202269
1.009653519
0.999146169
1.011449122
0.991496278
0.993411337
1.019325436
1.01088173
1.002108562
0.998283458
1.006988643
1.004516709
0.993694222
0.9988964
0.990774405
1.009813213
1.00806144
1.010954666
1.008235302
1.006878376
0.982014265
0.997826142
0.992211284
0.99780431
0.983550568
0.988477504
1.004696657
1.000112639
0.992172137
0.994891548
0.996976173
0.997195978
0.998335865
1.001034634
1.009876546
1.023312762
0.995999268
1.006917876
1.012853812
1.00196929
0.996942723
1.003285689
1.000818711
1.009001077
1.006581877
0.975898353
1.004208434
1.00374966
0.991704639
0.994349654
1.008802269
1.00414183
1.001264944
1.003735037
1.014173102
0.992553758
0.995433612
1.010157842
1.007568761
1.002360882
0.99416526
1.009476573
1.000159988
1.01002621
1.002692777
0.992048502
0.999787631
1
1.008070099
1.004424171
0.995490461
1.001211508
0.995475599
0.998203147
1.01440068
1.001304811
0.99921812
0.999530518
1.017222506
0.994920625
1.006910164
1.012137676
1.001517867
0.997423412
0.998480359
1.00228293
0.982790826
1.002266121
1.014952969
1.006986618
0.995676229
0.999949513
0.99848504
1.011429764
0.995199784
0.994875143
1.005353308
1.004621425
0.99614981
0.998845554
1.004271493
1.000600527
0.995049056
0.993968871
0.994437976
0.996695021
1.016426911
1.00095918
1.002572207
1.004276119
1.002504658
1.014590474
1.011967507
0.979657358
1.009736713
1.008216048
0.997853012
1.003912092
0.992790693
1.003434581
1.000195616
1.0027866
0.995807296
0.998335458
1.008777997
0.994360987
1.008408701
1.006738746
0.993450846
1.015899142
1.015411787
0.992622551
1.004355236
0.999670017
1.004290624
0.998544622
1.001410546
1.005727945
0.997712505
0.999953278
1.01029426
0.990551637
1.005283572
0.996790696
0.992860783
1.00780152
1.005316168
0.997216792
0.987719788
0.992370722
1.002515228
1.015289879
0.981210359
1.017248797
1.012845663
1.005442003
1.014403032
0.981957962
1.011834623
0.985209096
1.008268704
1.000916278
1.001418939
0.998583072
1.010253161
0.994472344
0.977994438
1.010481732
0.996035188
1.009349729
1.011326535
0.993572846
0.996146277
1.006309561
1.004530915
1.002460221
0.987410789
0.965110917
1.002479989
1.009276865
0.988970087
0.988513398
1.01181298
1.002763817
1.000427748
0.994632315
1.010267892
1.002269126
1.002877092
0.999858915
1.002634045
1.007271547
0.973499125
0.986843365
1.018228511
1.007903647
1.001086475
0.996177817
1.008147416
0.99497248
0.987060866
0.996938097
0.994433228
1.005211862
0.993038901
1.007976766
1.006474849
0.949583027
0.999698916
0.983986733
0.992806841
0.985458085
1.004379998
1.022168021
0.999034984
0.985968505
0.972775096
1.018657844
1.010406911
0.994335199
1.002744971
0.994989918
1.003322259
1.008899012
0.994871795
0.999845366
1.001598175
0.995676359
1.003567013
0.990830892
1.00410706
