-66257.38
62752.32
-208524.16
21219.37
64281.84
-4172.76
-89057.5
278476.2
-56056
-153794.42
118856.44
19262.88
-53499.05
257773.47
203448.45
-8636
193804.38
-33524.17
-49109.96
16102.77
