-64428.84
60186.06
-202932.64
20674.11
63627.8
-4011.96
-88116
272200.68
-56607.2
-155983.1
118566.99
19342.8
-52802.75
259105.31
225183.28
-8466.68
192030.3
-33696.44
-49690.26
15918.54
