67576.3
56050.5
-267691.2
17343.72
57048.6
97514.56
-48834.08
234332.28
-96408.54
-66443.76
161615.5
35976.76
-29071.7
194048.88
130735.12
-11835.1
240099.2
-46548.67
-93896.16
-73660.6
