1011358.071
1006621.611
1007922.515
998803.145
995913.275
997382.275
992299.0533
996601.1933
997477.9233
1003287.343
1006673.733
1006414.843
1007080.313
1010555.174
1005329.184
1005782.784
998505.0543
1000215.524
1000992.564
999871.7443
999345.7243
998108.4143
995427.5529
995189.8929
1000169.753
1000900.143
1006687.013
1005346.466
