67614.25
52531.05
-270281.76
17725.32
58273.96
96065.48
-48251.33
236377.44
-97081.2
-66512.16
162733.5
35713.18
-30436.29
194319.52
132929.08
-12711
234431.12
-43882.02
-98417.44
-75649.1
