-60859.04
55930.48
-298344
92392.68
70236
81100.8
-68010.54
320198.16
-104549.95
-90002.08
157018.59
-18328.88
-51771.2
280134.96
154693.77
-26266.8
190580.67
-43316.91
-76664.25
-21212.86
