66865.37
53508.68
-271505.08
17884.32
57502.33
96747.4
-48581
236215.98
-97990.2
-66351.42
163432.25
35652.06
-30020.98
194637.92
131575.36
-12655.9
237373.84
-43746.36
-98576.64
-74845.5
