67763.52
53573.85
-272440.56
17823.9
58378
96235.96
-48548.81
236915.64
-98081.1
-67134.6
163744
35961.48
-30080.31
193841.92
133458.12
-12684.4
236855.52
-44061.57
-99245.28
-75591.7
