-60043.8
54703.84
-303156
92797.8
68259.6
79904
-66212.28
321162.24
-102902.4
-89384.96
152977.17
-17739.85
-49884.8
277322.92
151423.91
-26369.7
191624.26
-42446.07
-76900.14
-21185.72
